214	376	1
214	400	1
214	441	1
214	471	1
216	227	1
216	229	1
216	336	1
216	376	1
227	281	1
227	309	1
227	374	1
227	376	1
227	460	1
229	315	1
229	336	1
229	354	1
229	376	1
230	318	2
230	327	2
230	376	1
230	400	2
231	309	1
231	331	2
231	336	1
231	400	2
265	274	1
265	281	1
265	298	1
265	315	1
265	331	3
265	339	1
265	354	1
265	375	1
265	376	2
265	384	1
265	400	5
265	401	1
265	425	2
265	439	1
265	441	2
265	471	2
274	291	1
274	363	1
274	400	2
274	425	1
274	439	1
274	460	1
274	471	2
277	291	1
281	298	1
281	309	1
281	331	2
281	339	1
281	353	1
281	354	1
281	370	2
281	374	1
281	376	1
281	396	1
281	400	1
281	460	2
291	400	1
291	431	1
291	447	1
298	315	1
298	331	2
298	370	1
298	376	1
298	441	1
298	471	1
309	331	1
309	336	1
309	374	1
309	376	1
309	400	1
309	460	1
314	354	1
314	375	1
314	400	2
315	331	2
315	354	3
315	370	1
315	376	2
315	400	3
315	425	1
315	431	1
315	441	1
315	471	1
318	327	2
318	400	1
327	400	1
330	353	1
330	376	1
330	400	2
330	439	1
330	460	1
330	471	1
331	336	1
331	339	1
331	354	3
331	359	1
331	363	1
331	370	2
331	376	3
331	384	1
331	396	1
331	400	7
331	431	1
331	441	3
331	471	1
336	376	1
336	400	1
339	374	1
339	396	1
339	400	2
350	354	1
350	375	1
350	403	1
350	447	1
353	370	1
353	376	1
353	396	1
353	400	1
353	439	1
353	460	1
354	363	1
354	375	1
354	376	2
354	384	1
354	400	6
354	403	1
354	431	1
354	441	1
354	447	1
359	370	1
359	400	2
359	425	1
359	441	1
363	400	1
363	471	1
370	396	1
370	400	3
370	425	1
370	441	1
370	460	1
374	376	1
374	396	1
374	400	1
374	460	1
375	400	2
376	384	1
376	400	3
376	431	1
376	439	1
376	441	2
376	460	1
376	471	1
384	400	2
384	441	1
396	400	2
396	460	1
400	401	1
400	425	4
400	439	2
400	441	2
400	460	1
400	471	2
401	425	1
403	447	1
425	439	1
425	471	1
439	471	1
441	471	1
460	471	1
