3488	71040	7
3488	73198	1
3488	73202	3
3488	73671	3
3488	73970	8
3488	74891	15
3488	74893	1
3488	74897	3
3488	74945	10
3488	74948	10
3488	75383	4
3488	75385	2
3488	75390	12
3488	75394	3
3488	78898	5
3488	82096	1
3488	82677	1
3488	83285	4
3488	83294	5
3488	85055	2
3488	85221	8
3488	86019	6
3488	86312	5
3488	86855	2
3488	91205	9
3488	92315	4
3488	93730	2
3488	93869	13
3488	96117	1
3488	96322	2
3488	98159	9
3488	99310	8
3488	99311	2
3488	99313	9
3488	99314	4
3488	100323	21
3488	100324	3
3488	100570	1
3488	100572	1
3488	104118	1
3488	104803	3
3488	105743	10
3488	109109	3
3488	109111	1
3488	109905	2
3488	110357	30
3488	110359	2
3488	110825	8
3488	111412	2
3488	114069	8
3488	114358	3
3488	115032	1
3488	116330	22
3488	116655	5
3488	117232	10
3488	117235	6
3488	118646	3
3488	119089	3
3488	120433	1
3488	121313	2
3488	122612	2
3488	123507	3
3488	123932	3
3488	124212	1
3488	125126	1
3488	125582	1
3488	125584	2
3488	126526	6
3488	126533	5
3488	126556	1
3488	126613	2
3488	126618	2
3488	126621	14
3488	128004	1
3488	128011	1
3488	128033	1
3488	128035	1
3488	128036	2
3488	128048	1
3488	128066	2
3488	128071	7
3488	128074	1
3488	128084	2
3488	128087	6
3488	128115	9
3488	128239	1
3488	128241	2
3488	128751	12
3488	128797	62
3488	128804	29
3488	128805	5
3488	128807	16
3488	128810	3
3488	128817	21
3488	128832	3
3488	130689	2
3488	131373	5
3488	132293	1
3488	133004	1
3488	133030	2
3488	133832	15
3488	133861	5
3488	134851	2
3488	135730	1
3488	136540	1
3488	136689	1
3488	136690	3
3488	138406	7
3488	138619	3
3488	139192	3
3488	140876	3
3488	142560	1
3488	144271	3
3488	145508	2
3488	146643	2
3488	146644	2
3488	147535	3
3488	148313	7
3488	149762	1
3488	149772	2
3488	149773	4
3488	152096	5
3488	152099	3
3488	152101	5
3488	154993	2
3488	155002	6
3488	155061	1
3488	157133	7
3488	157217	7
3488	159998	4
3488	160536	1
3488	160542	3
3488	160545	1
3488	160546	1
3488	160547	4
3488	160555	11
3488	161120	1
3488	162733	2
3488	163362	2
3488	164734	8
3488	164737	7
3488	165553	7
3488	165677	3
3488	165684	3
3488	165889	7
3488	166074	4
3488	166580	8
3488	167326	4
3488	169119	2
3488	170847	11
3488	170849	6
3488	170851	18
3488	170855	3
3488	170860	2
3488	172127	4
3488	172284	3
3488	173192	1
3488	173204	3
3488	173695	2
3488	174543	15
3488	177141	7
3488	177932	3
3488	178199	7
3488	178463	1
3488	179773	3
3488	180155	1
3488	180697	5
3488	182781	1
3488	182898	1
3488	183217	14
3644	7147	1
3644	8791	3
3644	10593	15
3644	12085	17
3644	13383	3
3644	13388	2
3644	13389	3
3644	14379	1
3644	14380	5
